Timestamp;TEMPERATURE[degC];HUMIDITY[%];WIND_SPEED[m1s];WIND_DIR[deg];GHI[kW1m2];POA Irr[kW1m2];P_Gaia[kW];P_Solar[kW];Pressure[mbar];Azimuth[deg];Elevation[deg]
43492,08333;0,760527778;1;5,946111111;122,8719444;0;0;0;0;1000;0;0
43492,125;1,080111111;1;5,82675;125,1072222;0;0;0;0;1000;0;0
43492,16667;1,370138889;1;5,056361111;124,4922222;0;0;0;0;1000;0;0
43492,20833;1,521444444;1;4,425305556;119,8119444;0;0;0;0;1000;0;0
43492,25;1,734611111;1;4,276666667;121,6211111;0;0;0;0;1000;0;0
43492,29167;1,934972222;1;4,456861111;122,3894444;0,000687778;0,000896667;0;0,007256809;1000;0;0
43492,33333;2,224805556;1;4,230027778;122,2688889;0,008422222;0,006246667;0;0,050465072;1000;0;0
43492,375;2,515861111;1;3,43225;126,9363889;0,029110833;0,0176975;0;0,142616148;1000;0;0
43492,41667;2,579138889;1;3,013444444;126,3463889;0,028426389;0,017178333;0;0,138395488;1000;0;0
43492,45833;2,599111111;1;3,021555556;139,5322222;0,032463333;0,019548056;0;0,157432614;1000;0;0
43492,5;2,661111111;1;3,181527778;143,8347222;0,050101667;0,030314167;0;0,243793701;1000;0;0
43492,54167;2,791972222;1;3,321416667;141,6508333;0,0525175;0,033757778;0;0,27124312;1000;0;0
43492,58333;2,755333333;1;3,240777778;137,6216667;0,017042778;0,011560278;0;0,093123255;1000;0;0
43492,625;2,601722222;1;3,422694444;139,1719444;0,000282778;0,000491389;0;0,003965709;1000;0;0
43492,66667;2,603611111;1;3,112833333;139,4505556;0;0;0;0;1000;0;0
43492,70833;2,677972222;1;2,942111111;135,9266667;0;0;0;0;1000;0;0
43492,75;2,830138889;1;2,749388889;137,9677778;0;0;0;0;1000;0;0
43492,79167;2,894;1;2,726916667;138,8611111;0;0;0;0;1000;0;0
43492,83333;2,975277778;1;2,634583333;137,1244444;0;0;0;0;1000;0;0
43492,875;2,932222222;1;2,432944444;138,1511111;0;5,27778E-06;0;0;1000;0;0
43492,91667;2,959972222;1;2,179722222;130,3980556;0;0,000376389;0;0,00303299;1000;0;0
43492,95833;2,908;1;2,398888889;126,8733333;0;0;0;0;1000;0;0
43493;2,945527778;1;2,170694444;152,6344444;0;2,77778E-07;0;0;2000;0;0
43621,04167;13,98986111;0,8;2,361444444;124,5358333;0;0;0;0;1000;0;0
43621,08333;15,34111111;0,8;4,353555556;128,7222222;0,003383889;0,002098611;0;0,016012263;1000;0;0
43621,125;15,76611111;0,8;5,064611111;130,4227778;0,046099722;0,0263725;0;0,200340542;1000;0;0
43621,16667;16,53988889;0,8;5,607583333;144,7302778;0,160251389;0,071864722;0;0,541616025;1000;0;0
43621,20833;16,52652778;0,8;6,042194444;136,7183333;0,127059444;0,079483056;0;0,598746965;1000;0;0
43621,25;17,09211111;0,8;3,921972222;155,9786111;0,2282325;0,123261667;0;0,920575531;1000;0;0
43621,29167;18,79219444;0,796277778;3,311083333;135,0075;0,585153333;0,338648333;0;2,444573163;1000;0;0
43621,33333;20,74686111;0,709055556;3,841388889;148,8569444;0,663860556;0,501019444;0;3,51975699;1000;0;0
43621,375;22,02069444;0,70025;3,453638889;147,5719444;0,7675625;0,681131944;0;4,642245419;1000;0;0
43621,41667;22,69388889;0,7;3,144722222;134,8191667;0,801092222;0,780216944;0;5,222157749;1000;0;0
43621,45833;23,61058333;0,7;3,414277778;136,5313889;0,807565833;0,830294167;0;5,505279298;1000;0;0
43621,5;24,98719444;0,65375;3,028111111;136,9991667;0,766911944;0,814075833;0;5,355713508;1000;0;0
43621,54167;25,96205556;0,606833333;2,113861111;134,8422222;0,683954444;0,729290278;0;4,798619582;1000;0;0
43621,58333;26,64955556;0,587944444;2,127472222;130,8897222;0,573915;0,590421111;0;3,948267064;1000;0;0
43621,625;25,22077778;0,599861111;3,033944444;143,0902778;0,439306944;0,408330556;0;2,829701217;1000;0;0
43621,66667;25,09319444;0,608277778;1,906194444;147,39;0,299238611;0,222391667;0;1,575295866;1000;0;0
43621,70833;24,63497222;0,602;2,210777778;132,8947222;0,169901944;0,084878889;0;0,613839208;1000;0;0
43621,75;23,20113889;0,686722222;2,003055556;136,3194444;0,064587778;0,0379;0;0,277608451;1000;0;0
43621,79167;21,72741667;0,7;0,665555556;135,2275;0,011218611;0,009250556;0;0,068471494;1000;0;0
43621,83333;20,8175;0,7;0,886638889;112,3491667;0;0,000594444;0;0,00442399;1000;0;0
43621,875;20,15436111;0,772138889;1,308333333;120,7111111;0;0,000328611;0;0,002453203;1000;0;0
43621,91667;19,27186111;0,8;1,495472222;121,2438889;0;0;0;0;1000;0;0
43621,95833;18,45613889;0,8;1,979388889;125,2994444;0;0;0;0;1000;0;0
43622;18,03680556;0,8;1,568361111;121,6705556;0;0;0;0;2000;0;0
43440;3,408361111;0,8;3,462805556;150,1269444;0;0,000202222;0;0,001626443;2000;0;0
43440,04167;3,585944444;0,8;3,646555556;151,865;0;0,000333333;0;0,002678872;1000;0;0
43440,08333;3,780444444;0,8;3,414444444;153,6488889;0;0,000295556;0;0,002373293;1000;0;0
43440,125;3,876;0,8;3,564333333;160,4480556;0;0,000355;0;0,002849442;1000;0;0
43440,16667;3,812944444;0,8;3,576555556;152,6236111;0;0,000626389;0;0,005028988;1000;0;0
43440,20833;3,745916667;0,818472222;3,704833333;149,3308333;0;0,000339444;0;0,002726111;1000;0;0
43440,25;3,042583333;0,9;3,668916667;151,8197222;0;0;0;0;1000;0;0
43440,29167;2,961361111;0,9;4,182277778;158,2594444;0,000469722;0,001012222;0;0,008156085;1000;0;0
43440,33333;2,882805556;0,9;4,816388889;160,8686111;0,016840278;0,010744722;0;0,086523905;1000;0;0
43440,375;2,995509274;0,9;4,48122356;160,7689554;0,028249268;0,017931663;0;0,144221462;1000;0;0
43440,41667;3,127361111;0,908083333;4,140472222;161,1363889;0,037555833;0,024136389;0;0,193884381;1000;0;0
43440,45833;3,337888889;1;3,580722222;168,2913889;0,022193056;0,013865278;0;0,111388444;1000;0;0
43440,5;3,611722222;1;3,547194444;177,0555556;0,013746389;0,009476667;0;0,076077827;1000;0;0
43440,54167;3,867833333;1;3,361916667;174,9541667;0,007043611;0,005501944;0;0,044138911;1000;0;0
43440,58333;4,01025;1;2,453583333;166,9547222;0;5,63889E-05;0;0;1000;0;0
43440,625;4,109138889;1;2,492777778;144,8147222;0;0;0;0;1000;0;0
43440,66667;4,220611111;1;3,368055556;154,2311111;0;0;0;0;1000;0;0
43440,70833;4,642027778;1;3,754722222;161,8077778;0;0;0;0;1000;0;0
43440,75;5,529777778;1;4,020138889;182,8963889;0;0;0;0;1000;0;0
43440,79167;6,585;1;3,663138889;198,6022222;0;0;0;0;1000;0;0
43440,83333;7,286166667;1;3,620333333;204,8583333;0;0;0;0;1000;0;0
43440,875;8,150388889;1;3,797138889;208,4452778;0;0;0;0;1000;0;0
43440,91667;8,248138889;0,999777778;4,885916667;201,0766667;0;0,000183889;0;0,001448313;1000;0;0
43440,95833;8,553388889;0,96325;4,27875;206,4136111;0;0,000318889;0;0,002508184;1000;0;0
43356;11,62266667;0,860333333;2,811611111;256,1458333;0;0;0;0;2000;0;0
43356,04167;10,46569444;0,9;2,216805556;221,5538889;0;0;0;0;1000;0;0
43356,08333;9,765361111;0,9;2,254;209,87;0;0;0;0;1000;0;0
43356,125;9,785638889;0,9;2,522194444;202,9272222;0;0;0;0;1000;0;0
43356,16667;10,07411111;0,9;2,805083333;204,0411111;0,00293;0,002805278;0;0,021911179;1000;0;0
43356,20833;10,8085;0,9;2,398805556;215,3055556;0,06362;0,030828611;0;0,239213418;1000;0;0
43356,25;12,43497222;0,840027778;2,157972222;214,9438889;0,198308056;0,135764167;0;1,032427462;1000;0;0
43356,29167;14,09358333;0,776916667;2,817972222;229,5930556;0,342561389;0,357460556;0;2,628754479;1000;0;0
43356,33333;15,30930556;0,698;4,132277778;248,8886111;0,452659444;0,558994167;0;4,00961527;1000;0;0
43356,375;15,72158333;0,643916667;4,428722222;260,6019444;0,446061111;0,566174167;0;4,054794415;1000;0;0
43356,41667;16,67036111;0,587722222;4,121416667;258,4852778;0,582200278;0,841840278;0;5,802661245;1000;0;0
43356,45833;17,30266667;0,534527778;4,145555556;255,1661111;0,591365833;0,848671111;0;5,827410421;1000;0;0
43356,5;16,84961111;0,585388889;3,458972222;275,9788889;0,352525833;0,451856944;0;3,249351401;1000;0;0
43356,54167;17,18855556;0,584861111;3,900388889;255,1425;0,378673056;0,527243611;0;3,757975314;1000;0;0
43356,58333;16,79780556;0,572861111;3,970416667;260,3930556;0,204323056;0,255046944;0;1,879536939;1000;0;0
43356,625;16,27922222;0,643138889;3,590416667;284,8336111;0,141786111;0,222965278;0;1,652001978;1000;0;0
43356,66667;15,59394444;0,699722222;2,85075;276,4805556;0,060931667;0,114105;0;0,858158434;1000;0;0
43356,70833;14,39144444;0,71725;1,709388889;211,0855556;0,004134722;0,004068333;0;0,031165246;1000;0;0
43356,75;13,76363889;0,783055556;2,715388889;245,3019444;0;0;0;0;1000;0;0
43356,79167;12,50702778;0,9;1,827805556;171,7138889;0;0;0;0;1000;0;0
43356,83333;12,30477778;0,9;1,829777778;177,6444444;0;0;0;0;1000;0;0
43356,875;12,15638889;0,898611111;2,238333333;198,55;0;0;0;0;1000;0;0
43356,91667;12,28855556;0,864888889;2,045611111;215,2030556;0;0;0;0;1000;0;0
43356,95833;11,605;0,9;2,525111111;190,0152778;0;0;0;0;1000;0;0
43357;11,79538889;0,9;3,272638889;192,6630556;0;0;0;0;2000;0;0
43391,04167;11,54408333;1;1,274055556;256,7425;0;0;0;0;1000;0;0
43391,08333;12,45605556;1;2,043916667;301,2327778;0;0;0;0;1000;0;0
43391,125;12,99283333;1;2,12925;303,915;0;0;0;0;1000;0;0
43391,16667;12,93419444;0,964583333;2,238611111;307,1808333;0;0;0;0;1000;0;0
43391,20833;12,90883333;0,9;2,859444444;308,5825;2,19444E-05;0,000343889;0;0,002653165;1000;0;0
43391,25;12,87066667;0,9;2,781166667;298,3208333;0,006426667;0,004995;0;0,038523002;1000;0;0
43391,29167;12,59277778;0,9;3,018666667;306,5958333;0,047539167;0,043269444;0;0,332659016;1000;0;0
43391,33333;12,71975;0,806222222;3,506361111;303,2319444;0,150406944;0,227014167;0;1,70883147;1000;0;0
43391,375;13,42280556;0,766361111;3,651833333;302,2491667;0,318913056;0,658534722;0;4,70107646;1000;0;0
43391,41667;13,65994444;0,7;4,306555556;306,0083333;0,373710833;0,814671111;0;5,72474699;1000;0;0
43391,45833;13,3885;0,696305556;3,812;275,2344444;0,369280278;0,851891944;0;5,949019997;1000;0;0
43391,5;13,11597222;0,681527778;4,609694444;308,2188889;0,330551389;0,851620833;0;5,98634779;1000;0;0
43391,54167;12,51491667;0,693527778;5,319638889;308,9944444;0,219234167;0,644820556;0;4,667314183;1000;0;0
43391,58333;12,37561111;0,7;4,639138889;303,6933333;0,126602222;0,484704722;0;3,561689364;1000;0;0
43391,625;11,96055556;0,699194444;3,677694444;302,6244444;0,029211667;0,168424722;0;1,280943539;1000;0;0
43391,66667;11,00013889;0,7;2,625083333;308,8022222;0,000577222;0,001625833;0;0,012648682;1000;0;0
43391,70833;10,64038889;0,728555556;2,533138889;307,9194444;0;0;0;0;1000;0;0
43391,75;10,46938889;0,8;2,744055556;311,0894444;0;0;0;0;1000;0;0
43391,79167;10,15066667;0,8;2,498888889;312,1011111;0;0;0;0;1000;0;0
43391,83333;9,931444444;0,792111111;1,997333333;310,9294444;0;0;0;0;1000;0;0
43391,875;9,680138889;0,815388889;1,892166667;287,0341667;0;0;0;0;1000;0;0
43391,91667;9,548333333;0,811527778;2,695833333;297,8555556;0;0;0;0;1000;0;0
43391,95833;7,798138889;0,899916667;1,287666667;234,2466667;0;0;0;0;1000;0;0
43392;6,25625;0,9;1,126111111;187,3483333;0;0;0;0;2000;0;0
43259;12,06808333;0,9;1,576555556;63,01166667;0;0;0;0;2000;0;0
43259,04167;11,89538889;0,9;1,211888889;85,92722222;0;0;0;0;1000;0;0
43259,08333;11,91136111;0,9;0,863694444;94,20777778;0,004861667;0,004498056;0;0,034838693;1000;0;0
43259,125;12,20966667;0,9;0,647472222;62,51444444;0,049244444;0,023093333;0;0,178179753;1000;0;0
43259,16667;14,11075;0,871583333;0,752166667;157,1305556;0,138930833;0,047811111;0;0,364550272;1000;0;0
43259,20833;17,26963889;0,76975;0,787694444;90,38805556;0,242613333;0,065965;0;0,494563395;1000;0;0
43259,25;19,46872222;0,701388889;1,121944444;110,7747222;0,360848611;0,135272778;0;0,994717404;1000;0;0
43259,29167;21,56311111;0,612555556;1,383361111;120,3502778;0,467911667;0,335204444;0;2,375325587;1000;0;0
43259,33333;22,87213889;0,527611111;2,368666667;142,9716667;0,563404722;0,533143611;0;3,667612817;1000;0;0
43259,375;23,49833333;0,491111111;2,919944444;142,6669444;0,634757222;0,700411944;0;4,711191723;1000;0;0
43259,41667;24,16505556;0,402277778;3,203194444;136,1777778;0,665988333;0,8042225;0;5,327286282;1000;0;0
43259,45833;24,61083333;0,4;3,873944444;142,3533333;0,668906667;0,851899722;0;5,621950662;1000;0;0
43259,5;24,87586111;0,4;4,4635;146,4355556;0,637291944;0,8353875;0;5,539022136;1000;0;0
43259,54167;24,58388889;0,4;4,971027778;146,9430556;0,567284722;0,750024444;0;5,046848408;1000;0;0
43259,58333;24,44825;0,4;4,616972222;147,9172222;0,476673611;0,614713056;0;4,19713136;1000;0;0
43259,625;24,01386111;0,4;4,239305556;145,0344444;0,352670278;0,419693889;0;2,933583282;1000;0;0
43259,66667;22,54208333;0,401055556;3,756083333;139,3027778;0,195594444;0,192806389;0;1,392218336;1000;0;0
43259,70833;21,45330556;0,453777778;3,266666667;142,4713889;0,112633333;0,081821111;0;0,601357535;1000;0;0
43259,75;19,77933333;0,540611111;2,125111111;148,4205556;0,036686389;0,031595;0;0,235349387;1000;0;0
43259,79167;18,54197222;0,6;2,049972222;141,8025;0,006302222;0,007608333;0;0,057169779;1000;0;0
43259,83333;17,99702778;0,6;1,806555556;139,7213889;0;0,000925833;0;0,006980026;1000;0;0
43259,875;16,97991667;0,699083333;1,248138889;101,5933333;0;1,91667E-05;0;0;1000;0;0
43259,91667;16,03477778;0,739055556;1,134;102,0008333;0;0;0;0;1000;0;0
43259,95833;15,60708333;0,748416667;1,081111111;95,04444444;0;0;0;0;1000;0;0
43439,04167;3,030833333;0,8;4,260555556;265,9744444;0;0;0;0;1000;0;0
43439,08333;2,282527778;0,877555556;3,777138889;251,0922222;0;2,77778E-07;0;0;1000;0;0
43439,125;2,459527778;0,9;2,529777778;250,4205556;0;0;0;0;1000;0;0
43439,16667;2,545027778;0,9;3,302277778;243,7111111;0;2,77778E-07;0;0;1000;0;0
43439,20833;2,430277778;0,9;3,281611111;243,3869444;0;2,77778E-07;0;0;1000;0;0
43439,25;1,655111111;0,9;1,704805556;210,3930556;0;0,000114444;0;0;1000;0;0
43439,29167;2,357194444;0,9;1,94925;192,6397222;0,005541944;0,010104167;0;0,081537163;1000;0;0
43439,33333;3,166444444;0,9;2,67;208,1216667;0,048175278;0,084693611;0;0,675400604;1000;0;0
43439,375;4,101666667;0,9;2,476222222;197,7947222;0,105455278;0,325906667;0;2,516011856;1000;0;0
43439,41667;5,402;0,814472222;3,033583333;225,6366667;0,138997778;0,523856111;0;3,934691207;1000;0;0
43439,45833;5,822194444;0,8;3,163611111;228,3530556;0,127176111;0,431397778;0;3,270669983;1000;0;0
43439,5;6,159;0,8;3,276416667;238,3741667;0,113620556;0,428351667;0;3,244941357;1000;0;0
43439,54167;5,863194444;0,8;2,697166667;227,1975;0,036244444;0,1009375;0;0,794086588;1000;0;0
43439,58333;4,765638889;0,849805556;2,234611111;208,6902778;0,004941111;0,012716944;0;0,101536786;1000;0;0
43439,625;4,154916667;0,9;3,279333333;192,1841667;0;7,61111E-05;0;0;1000;0;0
43439,66667;3,645916667;0,9;4,130777778;187,6705556;0;0;0;0;1000;0;0
43439,70833;2,802416667;0,9;3,971111111;184,2477778;0;0;0;0;1000;0;0
43439,75;2,117055556;0,9;3,401277778;180,6716667;0;1,38889E-06;0;0;1000;0;0
43439,79167;1,935222222;0,9;2,874222222;175,4752778;0;3,05556E-06;0;0;1000;0;0
43439,83333;2,035666667;0,9;2,598861111;166,3444444;0;1,38889E-06;0;0;1000;0;0
43439,875;2,449416667;0,9;2,851;152,6663889;0;0,000005;0;0;1000;0;0
43439,91667;2,83275;0,9;4,205194444;155,3197222;0;8,38889E-05;0;0;1000;0;0
43439,95833;3,247666667;0,865111111;3,563694444;149,0916667;0;0,0003175;0;0,002555332;1000;0;0
43349;14,57891667;0,950055556;1,679388889;117,8347222;0;0;0;0;2000;0;0
43349,04167;15,05358333;0,9;2,0015;133,0733333;0;0;0;0;1000;0;0
43349,08333;14,81025;0,9;1,593166667;127,6580556;0;0;0;0;1000;0;0
43349,125;14,32658333;0,965611111;1,196638889;111,6108333;0;0;0;0;1000;0;0
43349,16667;13,94813889;1;1,015333333;112,7983333;0,0089;0,00626;0;0,048035003;1000;0;0
43349,20833;14,29488889;1;0,871583333;117,0822222;0,055960556;0,033095;0;0,252643472;1000;0;0
43349,25;16,29891667;0,959694444;1,584527778;117,0197222;0,194588889;0,134101389;0;1,00146889;1000;0;0
43349,29167;17,71261111;0,863277778;3,023472222;126,4319444;0,263784444;0,216618889;0;1,59392071;1000;0;0
43349,33333;18,64691667;0,8;3,284222222;128,8269444;0,320103056;0,310536944;0;2,250634039;1000;0;0
43349,375;19,39411111;0,710277778;3,761222222;137,4505556;0,452494167;0,508638611;0;3,592608213;1000;0;0
43349,41667;19,55577778;0,727333333;3,952416667;136,9808333;0,458438611;0,546753056;0;3,844352434;1000;0;0
43349,45833;20,27641667;0,7;4,260583333;144,4147222;0,617704444;0,83863;0;5,68374658;1000;0;0
43349,5;20,55183333;0,7;4,820472222;152,7758333;0,566005;0,823857222;0;5,605610704;1000;0;0
43349,54167;20,30966667;0,7;4,993416667;154,67;0,479372778;0,717629167;0;4,953297772;1000;0;0
43349,58333;20,00655556;0,7;5,107583333;156,2144444;0,371519167;0,596440833;0;4,181302791;1000;0;0
43349,625;19,68891667;0,7;4,489527778;154,075;0,218020833;0,357765278;0;2,573853491;1000;0;0
43349,66667;18,93425;0,718027778;3,931083333;151,7619444;0,097582778;0,150752222;0;1,112868686;1000;0;0
43349,70833;17,96447222;0,8;2,563083333;145,5327778;0,014563056;0,01786;0;0,134394672;1000;0;0
43349,75;17,25566667;0,813194444;1,896944444;133,2441667;0;7,77778E-05;0;0;1000;0;0
43349,79167;16,95461111;0,8;2,885277778;123,4894444;0;0;0;0;1000;0;0
43349,83333;16,82225;0,850833333;3,488305556;123,3455556;0;0;0;0;1000;0;0
43349,875;16,42313889;0,9;2,832777778;122,1444444;0;0;0;0;1000;0;0
43349,91667;16,24530556;0,9;3,029111111;122,9322222;0;0;0;0;1000;0;0
43349,95833;16,39327778;0,9;2,525888889;121,9377778;0;0;0;0;1000;0;0
43350;16,58225;0,9;2,61175;121,9833333;0;0;0;0;2000;0;0
43598;13,4216449;1,66582384;4,32998055;459,5712698;0;0;0;0;2000;0;0
43598,04167;5,706833333;0,9;2,0035;225,3269444;0;0;0;0;1000;0;0
43598,08333;5,388305556;0,9;1,478861111;235,8961111;0,000219444;0,000326389;0;0,002602769;1000;0;0
43598,125;4,882611111;0,9;1,140083333;225,0961111;0,025995833;0,0118075;0;0,094227954;1000;0;0
43598,16667;6,161;0,9;1,651805556;234,6594444;0,131039167;0,038318333;0;0,303135147;1000;0;0
43598,20833;8,554277778;0,812666667;4,344416667;296,3661111;0,267855;0,059668056;0;0,466437684;1000;0;0
43598,25;9,881583333;0,744444444;4,182277778;308,9138889;0,3918375;0,136669444;0;1,053420774;1000;0;0
43598,29167;10,53941667;0,7;4,769944444;308,7316667;0,587030833;0,371580278;0;2,788337736;1000;0;0
43598,33333;11,22875;0,629333333;4,488472222;309,2366667;0,713947222;0,589836667;0;4,305454475;1000;0;0
43598,375;11,38152778;0,590444444;5,088777778;307,3822222;0,796519722;0,757796389;0;5,442885292;1000;0;0
43598,41667;11,68136111;0,589444444;4,959194444;308,8294444;0,839635833;0,872350278;0;6,174451378;1000;0;0
43598,45833;11,78652778;0,511527778;5,336083333;307,4433333;0,838908333;0,917834444;0;6,476392993;1000;0;0
43598,5;12,03963889;0,506611111;5,132555556;307,6530556;0,712033056;0,803927778;0;5,728742422;1000;0;0
43598,54167;11,42019444;0,521916667;4,387805556;301,4091667;0,424411389;0,475353611;0;3,509193633;1000;0;0
43598,58333;11,49936111;0,518777778;4,924777778;306,7408333;0,475915556;0,491182222;0;3,62513373;1000;0;0
43598,625;10,93405556;0,564638889;4,245555556;269,7941667;0,325502778;0,296675;0;2,237325425;1000;0;0
43598,66667;10,93080556;0,514388889;3,737111111;291,2758333;0,2770175;0,235718611;0;1,787851215;1000;0;0
43598,70833;10,36911111;0,596138889;3,423166667;298,2577778;0,1299475;0,067709444;0;0,524388677;1000;0;0
43598,75;9,64775;0,6;3,187583333;289,4333333;0,030958611;0,022285278;0;0,174012539;1000;0;0
43598,79167;8,745472222;0,660611111;2,351972222;297,4775;0,001296667;0,001649444;0;0,012960504;1000;0;0
43598,83333;8,207083333;0,743944444;1,80625;305,8063889;0;0;0;0;1000;0;0
43598,875;7,975222222;0,8;1,834444444;313,6911111;0;0;0;0;1000;0;0
43598,91667;6,805833333;0,838722222;1,597888889;183,7983333;0;0;0;0;1000;0;0
43598,95833;5,39425;0,9;0,686055556;125,4380556;0;0;0;0;1000;0;0
43599;5,058972222;0,9;0,881416667;87,25972222;0;0;0;0;2000;0;0
43345;15,54925;0,9;1,244138889;285,8066667;0;0;0;0;2000;0;0
43345,04167;15,75875;0,9;1,314222222;311,5405556;0;0;0;0;1000;0;0
43345,08333;15,63591667;0,9;1,075111111;264,4641667;0;0;0;0;1000;0;0
43345,125;15,39680556;0,9;1,049666667;196,5244444;0;1,66667E-06;0;0;1000;0;0
43345,16667;14,92088889;0,9;0,975583333;71,66;0,013505556;0,007720833;0;0,058973948;1000;0;0
43345,20833;15,32552778;0,9;0,884444444;67,78472222;0,105620278;0,038116111;0;0,289425454;1000;0;0
43345,25;16,801;0,881277778;1,202277778;153,4025;0,247415556;0,124920833;0;0,931468111;1000;0;0
43345,29167;18,22019444;0,791583333;1,563805556;114,4011111;0,395772778;0,353356944;0;2,539832646;1000;0;0
43345,33333;19,55269444;0,702416667;1,501194444;154,5472222;0,501607778;0,544473611;0;3,785803291;1000;0;0
43345,375;20,58666667;0,669055556;1,321055556;119,7925;0,457754722;0,529004167;0;3,664065517;1000;0;0
43345,41667;20,55580556;0,63525;1,314194444;118,6136111;0,3119575;0,316476111;0;2,258994328;1000;0;0
43345,45833;20,94888889;0,616194444;1,347277778;137,5225;0,410414722;0,438961944;0;3,074441074;1000;0;0
43345,5;20,75922222;0,600888889;2,478194444;131,3561111;0,367178611;0,38439;0;2,726146693;1000;0;0
43345,54167;20,31463889;0,679833333;2,690388889;137,9211111;0,304647778;0,336664167;0;2,409028744;1000;0;0
43345,58333;20,258;0,7;3,532888889;152,4316667;0,368661389;0,449354167;0;3,180363291;1000;0;0
43345,625;19,43616667;0,7;2,337027778;145,5661111;0,146514167;0,123834722;0;0,913374629;1000;0;0
43345,66667;19,11494444;0,700666667;1,916305556;142,3977778;0,092094722;0,085420833;0;0,633835993;1000;0;0
43345,70833;18,31830556;0,796111111;1,587277778;141,9955556;0,031460278;0,032461944;0;0,243379604;1000;0;0
43345,75;16,85666667;0,877361111;1,104722222;98,46277778;0,0010725;0,001323889;0;0,010032501;1000;0;0
43345,79167;15,61825;0,9;0,929916667;62,07638889;0;0;0;0;1000;0;0
43345,83333;15,00716667;0,9;0,853527778;96,23083333;0;0;0;0;1000;0;0
43345,875;14,92347222;0,9;1,00975;119,2736111;0;0;0;0;1000;0;0
43345,91667;14,35036111;0,9;0,612777778;96,29222222;0;0;0;0;1000;0;0
43345,95833;13,83580556;0,981027778;0,796472222;57,63138889;0;0;0;0;1000;0;0
43346;13,78788889;1;0,996972222;56,57416667;0;0;0;0;2000;0;0
43594,04167;9,274138889;0,8;5,823277778;125,8366667;0;0;0;0;1000;0;0
43594,08333;8,885027778;0,825111111;5,439666667;130,2094444;0;3,05556E-06;0;0;1000;0;0
43594,125;8,423555556;0,9;5,126222222;133,6705556;0,000400556;0,00153;0;0,01203948;1000;0;0
43594,16667;8,197611111;0,9;4,453027778;134,6075;0,008840278;0,006805556;0;0,05357625;1000;0;0
43594,20833;8,332027778;0,9;4,193222222;142,3986111;0,035493889;0,022686389;0;0,178194535;1000;0;0
43594,25;8,649166667;0,9;3,684777778;144,4958333;0,074616667;0,046265833;0;0,361944533;1000;0;0
43594,29167;9,083611111;0,9;3,36775;151,4794444;0,113463611;0,068323889;0;0,532124424;1000;0;0
43594,33333;10,23105556;0,9;2,767972222;181,5922222;0,351057222;0,235479722;0;1,788670654;1000;0;0
43594,375;11,48180556;0,878694444;2,456;196,9219444;0,331143333;0,222866111;0;1,6848429;1000;0;0
43594,41667;12,56436111;0,799277778;2,504805556;194,5097222;0,325281944;0,216193611;0;1,627795717;1000;0;0
43594,45833;13,64486111;0,731138889;3,150972222;188,165;0,410239444;0,335767778;0;2,483161887;1000;0;0
43594,5;14,84861111;0,625833333;2,667555556;213,5319444;0,505798333;0,488447778;0;3,519772195;1000;0;0
43594,54167;15,02455556;0,600916667;3,080027778;204,8791667;0,337055;0,306047778;0;2,256405839;1000;0;0
43594,58333;15,06911111;0,607972222;2,819194444;203,4527778;0,346486111;0,328657778;0;2,414386257;1000;0;0
43594,625;15,467;0,600861111;2,984944444;199,4311111;0,328800278;0,309471667;0;2,275461119;1000;0;0
43594,66667;15,39080556;0,599472222;2,911444444;204,2222222;0,251533611;0,212141389;0;1,578499214;1000;0;0
43594,70833;14,82391667;0,611194444;2,315055556;201,7655556;0,13464;0,080911111;0;0,612854144;1000;0;0
43594,75;13,15116667;0,731805556;2,647916667;148,5047222;0,031478611;0,021029722;0;0,16167765;1000;0;0
43594,79167;10,94938889;0,819861111;2,756388889;140,3191667;0,001006389;0,000837222;0;0,006515504;1000;0;0
43594,83333;9,288666667;0,9;2,617305556;147,6225;0;0;0;0;1000;0;0
43594,875;8,430416667;0,9;1,649638889;126,1013889;0;0;0;0;1000;0;0
43594,91667;7,964638889;0,9;1,604444444;123,4577778;0;0;0;0;1000;0;0
43594,95833;7,603166667;0,98025;2,122305556;112,3272222;0;0;0;0;1000;0;0
43595;7,167388889;1;2,681111111;122,1447222;0;0;0;0;2000;0;0
43607,04167;11,62188889;1;2,172833333;145,8011111;0;0;0;0;1000;0;0
43607,08333;11,53208333;1;1,844944444;141,7447222;0,000395;0,0007075;0;0,00549181;1000;0;0
43607,125;11,53936111;1;1,761888889;123,3141667;0,017428333;0,011035833;0;0,085550662;1000;0;0
43607,16667;11,87208333;1;1,394638889;125,1369444;0,045075;0,028502222;0;0,220125907;1000;0;0
43607,20833;12,29433333;1;1,537777778;145,1030556;0,070551944;0,04525;0;0,348083888;1000;0;0
43607,25;12,59622222;1;1,273972222;178,3577778;0,069332222;0,044115833;0;0,338915119;1000;0;0
43607,29167;13,04483333;1;1,407805556;228,1052778;0,108513611;0,068659444;0;0,524772893;1000;0;0
43607,33333;13,28188889;1;3,656166667;271,1352778;0,112465278;0,071408056;0;0,545701886;1000;0;0
43607,375;12,81116667;1;5,975333333;292,1144444;0,129864722;0,082062778;0;0,628516456;1000;0;0
43607,41667;12,37558333;1;6,302916667;292,6352778;0,131974444;0,08421;0;0,646202386;1000;0;0
